"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.Car.Car","Answer.Face.Face","Answer.House.House","Answer.Human.Human","Answer.NoAnswer.NoAnswer","Answer.QColoring","Answer.QCompleteOut","Answer.QCompleteParts","Answer.QRelated","Answer.QScribbleBlank","Answer.QScribbleDrawing","Answer.QSomething","Answer.QTracing","Approve","Reject"
"3MGHRFQY3OO5NXCXZWQPYFRA3E80YS","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:48 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3BDCF01OG1TK6CZCESHAKJFEA0KLY1","MGL","Submitted","Fri Mar 27 02:32:45 PDT 2020","Fri Mar 27 02:33:28 PDT 2020","Mon Mar 30 02:33:28 PDT 2020","","","","43","100% (626/626)","100% (621/621)","100% (83/83)","P116_image-4_type-O_class-C.JPG","true","false","false","false","false","0","83","100","98","0","0","21","0"
"3O4VWC1GFZ5B90GVWJ75QQATTMJ3JW","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3LBXNTKX0VU0558TKZSIWWHA80A9XN","MGL","Submitted","Fri Mar 27 06:11:18 PDT 2020","Fri Mar 27 06:11:32 PDT 2020","Mon Mar 30 06:11:32 PDT 2020","","","","14","100% (626/626)","100% (621/621)","100% (83/83)","P96_image-4_type-O_class-H.JPG","false","false","true","false","false","0","47","0","0","0","0","60","0"
"31YWE12TF3BU53M7FZPWUGUO9MK7XT","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:51 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","37XITHEIS08I67TKNKWH94WUD4RRCP","MGL","Submitted","Fri Mar 27 03:23:27 PDT 2020","Fri Mar 27 03:24:02 PDT 2020","Mon Mar 30 03:24:02 PDT 2020","","","","35","100% (626/626)","100% (621/621)","100% (83/83)","P76_image-5_type-O_class-F.JPG","false","true","false","false","false","100","0","0","8","17","11","31","0"
"3OCZWXS70R6KI5RZDN7BL2L5B7F5LQ","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3ZR9AIQJUF8RB9W60S7K6AJJC1B04N","MGL","Submitted","Fri Mar 27 03:01:31 PDT 2020","Fri Mar 27 03:02:27 PDT 2020","Mon Mar 30 03:02:27 PDT 2020","","","","56","100% (626/626)","100% (621/621)","100% (83/83)","P102_image-2_type-S_class-H.JPG","false","false","true","false","false","79","88","17","33","0","31","32","30"
"3UL5XDRDOFIP3Y7GJYY7GXZZR7G584","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:52 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3PZDLQMM0XK12NCZ8UHG8WOM1CC2CM","MGL","Submitted","Fri Mar 27 06:06:48 PDT 2020","Fri Mar 27 06:07:29 PDT 2020","Mon Mar 30 06:07:29 PDT 2020","","","","41","100% (626/626)","100% (621/621)","100% (83/83)","P71_image-4_type-S_class-M.JPG","false","false","false","true","false","0","44","42","28","0","0","31","0"
"3JGHED38FGQJ58CHKVBYDU1XBSE7YZ","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:52 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3M23Y66PO665R5KWSIJJDE9G3K06S1","MGL","Submitted","Fri Mar 27 05:59:34 PDT 2020","Fri Mar 27 05:59:50 PDT 2020","Mon Mar 30 05:59:50 PDT 2020","","","","16","100% (626/626)","100% (621/621)","100% (83/83)","P101_image-6_type-S_class-H.JPG","false","false","true","false","false","0","0","0","0","0","80","0","0"
"382GHPVPIVQL6IXATCK1KOLABPT345","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:52 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","31Q0U3WYDTEO1LZ7Y99RNRM38V771H","MGL","Submitted","Fri Mar 27 06:10:12 PDT 2020","Fri Mar 27 06:10:37 PDT 2020","Mon Mar 30 06:10:37 PDT 2020","","","","25","100% (626/626)","100% (621/621)","100% (83/83)","P71_image-1_type-S_class-C.JPG","true","false","false","false","false","0","41","26","0","0","0","0","0"
"3AQN9REUUIFZMHDRB8EKDMBTX3GYDI","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:52 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","33TIN5LC089P5AY3PVEKFAOJA649YT","MGL","Submitted","Fri Mar 27 06:11:56 PDT 2020","Fri Mar 27 06:12:13 PDT 2020","Mon Mar 30 06:12:13 PDT 2020","","","","17","100% (626/626)","100% (621/621)","100% (83/83)","P79_image-6_type-I_class-H.JPG","false","false","true","false","false","0","0","0","0","0","76","51","0"
"3V8JSVE8Z1P4ENRR73P4J4TEXFHYEB","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:52 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3Q5C1WP23Q09EHLOAGUUP787HPC510","MGL","Submitted","Fri Mar 27 06:05:33 PDT 2020","Fri Mar 27 06:05:48 PDT 2020","Mon Mar 30 06:05:48 PDT 2020","","","","15","100% (626/626)","100% (621/621)","100% (83/83)","P100_image-2_type-S_class-F.JPG","false","true","false","false","false","0","60","0","0","0","0","36","0"
"30UZJB2PPKB3211A7H3BPGROBLO35A","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:52 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3TVRFO09GOEV67929WV815858UQLXV","MGL","Submitted","Fri Mar 27 02:29:59 PDT 2020","Fri Mar 27 02:32:45 PDT 2020","Mon Mar 30 02:32:45 PDT 2020","","","","166","100% (626/626)","100% (621/621)","100% (83/83)","P116_image-3_type-I_class-H.JPG","false","false","true","false","false","0","100","91","0","0","83","17","0"
"3CESM1J3FL2WC33CMKOIMJGL59TW6P","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:52 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3B2X28YI30E6AJ3UHWXONPZGZWEB65","MGL","Submitted","Fri Mar 27 05:19:09 PDT 2020","Fri Mar 27 05:19:34 PDT 2020","Mon Mar 30 05:19:34 PDT 2020","","","","25","100% (626/626)","100% (621/621)","100% (83/83)","P100_image-1_type-O_class-F.JPG","false","true","false","false","false","0","0","63","0","0","37","40","0"
"3SD15I2WE5TZL51OC0DGHM5O7GZ36Q","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:52 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3ZAK8W07I8DQS7QLFYY2JEHDBEZ0UA","MGL","Submitted","Fri Mar 27 03:51:29 PDT 2020","Fri Mar 27 03:51:58 PDT 2020","Mon Mar 30 03:51:58 PDT 2020","","","","29","100% (626/626)","100% (621/621)","100% (83/83)","P100_image-2_type-S_class-F.JPG","false","true","false","false","false","0","59","0","0","0","70","25","0"
"3D42WVSDIBUWK1RN2E9A1MEE9GWYFT","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:52 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3XC1O3LBOWLOPQ0I4MUBC2NZVY2TLK","MGL","Submitted","Fri Mar 27 03:10:16 PDT 2020","Fri Mar 27 03:10:56 PDT 2020","Mon Mar 30 03:10:56 PDT 2020","","","","40","100% (626/626)","100% (621/621)","100% (83/83)","P100_image-3_type-I_class-C.JPG","true","false","false","false","false","0","0","0","29","0","22","24","35"
"3LB1BGHFM5V6369OXYEZIQTF0P4YT1","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3TYCR1GOTGIKB29HAEJTYQOGGUOZL6","MGL","Submitted","Fri Mar 27 05:45:47 PDT 2020","Fri Mar 27 05:46:26 PDT 2020","Mon Mar 30 05:46:26 PDT 2020","","","","39","100% (626/626)","100% (621/621)","100% (83/83)","P101_image-3_type-I_class-F.JPG","false","true","false","false","false","17","40","16","34","0","0","37","18"
"37M4O367WMH4ON9KDZ8QLF0UBC55MS","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:41 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3EWIJTFFVS693BTZPYJXFWVAPQ50ET","MGL","Submitted","Fri Mar 27 03:15:13 PDT 2020","Fri Mar 27 03:16:17 PDT 2020","Mon Mar 30 03:16:17 PDT 2020","","","","64","100% (626/626)","100% (621/621)","100% (83/83)","P101_image-4_type-O_class-H.JPG","false","false","true","false","false","0","0","0","10","41","67","41","18"
"3N5YJ55YYJ27CB61KWE7655G8GGAN3","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:16:00 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3ZY8KE4ISN2ETFKK1M2MU6AE2P5QVM","MGL","Submitted","Fri Mar 27 02:48:33 PDT 2020","Fri Mar 27 02:54:42 PDT 2020","Mon Mar 30 02:54:42 PDT 2020","","","","369","100% (626/626)","100% (621/621)","100% (83/83)","P101_image-5_type-I_class-C.JPG","false","false","false","false","false","37","0","0","31","15","82","15","6"
"341H3G5YG3D5SNM2VIS8CM0C98C0ZJ","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:56 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3TXWC2NHN3PS9OMUQPMVXO0ITL89SF","MGL","Submitted","Fri Mar 27 06:03:35 PDT 2020","Fri Mar 27 06:04:03 PDT 2020","Mon Mar 30 06:04:03 PDT 2020","","","","28","100% (626/626)","100% (621/621)","100% (83/83)","P102_image-3_type-S_class-M.JPG","false","false","false","true","false","0","0","0","0","0","52","38","0"
"39N6W9XWSGM2Y1NIDYFSJ7EQAVWYGS","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:57 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","34MAJL3QP8MNS1V3JFP388HQFDV43M","MGL","Submitted","Fri Mar 27 04:58:12 PDT 2020","Fri Mar 27 04:58:50 PDT 2020","Mon Mar 30 04:58:50 PDT 2020","","","","38","100% (626/626)","100% (621/621)","100% (83/83)","P102_image-4_type-O_class-C.JPG","true","false","false","false","false","0","12","58","22","0","0","23","15"
"37SQU136WAN84GMCJQNGYXZA1L511Y","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:57 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3X1FV8S5J1QNGQQ6YQXA0S6CW2WVGW","MGL","Submitted","Fri Mar 27 02:43:08 PDT 2020","Fri Mar 27 02:43:52 PDT 2020","Mon Mar 30 02:43:52 PDT 2020","","","","44","100% (626/626)","100% (621/621)","100% (83/83)","P102_image-5_type-I_class-H.JPG","false","false","true","false","false","73","84","80","48","0","51","44","0"
"3X2LT8FDIZHJGHM0FZLG6XCCB4JW8B","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:57 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3D3VGR7TA4EUT7X1URLGG1S07RER3R","MGL","Submitted","Fri Mar 27 03:07:48 PDT 2020","Fri Mar 27 03:08:15 PDT 2020","Mon Mar 30 03:08:15 PDT 2020","","","","27","100% (626/626)","100% (621/621)","100% (83/83)","P103_image-3_type-I_class-H.JPG","false","false","true","false","false","0","0","0","0","100","99","30","0"
"3J9L0X0VEILJUM5AKRRU6T7NVA1W90","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:57 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3U5JL4WY5O8Z8Z2H34WRFO6UM8W4XM","MGL","Submitted","Fri Mar 27 06:04:03 PDT 2020","Fri Mar 27 06:04:26 PDT 2020","Mon Mar 30 06:04:26 PDT 2020","","","","23","100% (626/626)","100% (621/621)","100% (83/83)","P103_image-4_type-I_class-M.JPG","false","false","false","true","false","0","0","0","0","0","0","17","0"
"3TCFMTM8IHNFT1482UNU3G9FTRJ12F","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:57 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3Z7EFSHGNDD233FWWJ29YMIIELCXCR","MGL","Submitted","Fri Mar 27 02:22:14 PDT 2020","Fri Mar 27 02:26:16 PDT 2020","Mon Mar 30 02:26:16 PDT 2020","","","","242","100% (626/626)","100% (621/621)","100% (83/83)","P103_image-5_type-O_class-F.JPG","false","true","false","false","false","0","0","32","0","0","89","44","0"
"3BFNCI9LZNPIP5FTVAI8N05K2RJ37P","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:57 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3R5F3LQFV6JSHNCEN6ZLQ7SABZTZON","MGL","Submitted","Fri Mar 27 05:58:49 PDT 2020","Fri Mar 27 05:59:11 PDT 2020","Mon Mar 30 05:59:11 PDT 2020","","","","22","100% (626/626)","100% (621/621)","100% (83/83)","P104_image-3_type-O_class-F.JPG","false","true","false","false","false","0","0","60","62","0","0","40","0"
"3TC2K6WKAJ1X41OT1FW9IQWN7XP826","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:57 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","37W3JXSD6A70H6BBI6OCTUWU87OWY5","MGL","Submitted","Fri Mar 27 05:02:34 PDT 2020","Fri Mar 27 05:02:58 PDT 2020","Mon Mar 30 05:02:58 PDT 2020","","","","24","100% (626/626)","100% (621/621)","100% (83/83)","P104_image-4_type-I_class-M.JPG","false","false","false","true","false","0","0","48","0","0","0","24","0"
"3GS542CVKYMPH3QQOQ4LGTUABDY59T","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:57 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","34HJIJKLP9V74AXM3PV9R3996XO4VJ","MGL","Submitted","Fri Mar 27 06:00:28 PDT 2020","Fri Mar 27 06:00:52 PDT 2020","Mon Mar 30 06:00:52 PDT 2020","","","","24","100% (626/626)","100% (621/621)","100% (83/83)","P104_image-5_type-S_class-C.JPG","true","false","false","false","false","0","0","39","0","0","0","30","0"
"3HUR21WDEXODKNI828FW7TELDLSYXK","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:16:00 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3NAPMVF0Z0EVQ6H3HD95SAW801L72Y","MGL","Submitted","Fri Mar 27 06:12:35 PDT 2020","Fri Mar 27 06:12:53 PDT 2020","Mon Mar 30 06:12:53 PDT 2020","","","","18","100% (626/626)","100% (621/621)","100% (83/83)","P105_image-5_type-O_class-M.JPG","false","false","false","true","false","54","0","0","23","0","28","51","0"
"3D1UCPY6HJ8MPJKC5FAE101FDBP83H","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:58 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3T3IWE1XGAMZGNGVWR27TOMT54PQT6","MGL","Submitted","Fri Mar 27 02:44:24 PDT 2020","Fri Mar 27 02:45:40 PDT 2020","Mon Mar 30 02:45:40 PDT 2020","","","","76","100% (626/626)","100% (621/621)","100% (83/83)","P105_image-6_type-O_class-H.JPG","false","false","true","false","false","0","0","96","85","20","0","27","0"
"3D17ECOUPHU4EJ0R6U1ZMQE7Z5J13Q","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:58 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3AAJC4I4FKREGCLH7T7GIBBOC5JZJ4","MGL","Submitted","Fri Mar 27 05:44:38 PDT 2020","Fri Mar 27 05:44:58 PDT 2020","Mon Mar 30 05:44:58 PDT 2020","","","","20","100% (626/626)","100% (621/621)","100% (83/83)","P106_image-1_type-O_class-C.JPG","true","false","false","false","false","0","0","62","0","0","0","32","0"
"32TZXEA1POJPWFJV686IWV6DD5F14B","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:58 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3M0NZ3JDP5X69D6WIR3MH1SJU4OZ5I","MGL","Submitted","Fri Mar 27 05:21:45 PDT 2020","Fri Mar 27 05:22:06 PDT 2020","Mon Mar 30 05:22:06 PDT 2020","","","","21","100% (626/626)","100% (621/621)","100% (83/83)","P106_image-5_type-O_class-M.JPG","false","false","false","true","false","0","0","73","71","0","0","33","0"
"32TMVRKDHQX77F3G5TFXB5TLRBL842","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:58 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3DPNQGW4LPEMPKIL2HN1FBTAP4X46S","MGL","Submitted","Fri Mar 27 05:02:58 PDT 2020","Fri Mar 27 05:03:28 PDT 2020","Mon Mar 30 05:03:28 PDT 2020","","","","30","100% (626/626)","100% (621/621)","100% (83/83)","P106_image-6_type-S_class-M.JPG","false","false","false","true","false","0","84","21","63","0","0","34","0"
"3NSCTNUR32M3MM0VGWILCO5UHVG5A8","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:58 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","39O5D9O87XRQN58ICUVLR6TE7QC3CY","MGL","Submitted","Fri Mar 27 03:49:50 PDT 2020","Fri Mar 27 03:50:15 PDT 2020","Mon Mar 30 03:50:15 PDT 2020","","","","25","100% (626/626)","100% (621/621)","100% (83/83)","P107_image-1_type-S_class-M.JPG","false","false","false","false","true","0","0","0","0","88","100","0","0"
"3Q2T3FD0PQ71A8MGZGKX6I2AXGE3M0","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:16:00 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3DHE4R9OC0AEJZS4AGDZYN91Z442GW","MGL","Submitted","Fri Mar 27 06:11:01 PDT 2020","Fri Mar 27 06:11:18 PDT 2020","Mon Mar 30 06:11:18 PDT 2020","","","","17","100% (626/626)","100% (621/621)","100% (83/83)","P107_image-5_type-S_class-C.JPG","true","false","false","false","false","0","0","0","0","0","66","44","0"
"3NZ1E5QA72085W5NMAIH7ZP0ZD15B3","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:58 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3R2UR8A0IEF3CSCZMOB0TMCZ3ZVXOO","MGL","Submitted","Fri Mar 27 03:14:33 PDT 2020","Fri Mar 27 03:15:12 PDT 2020","Mon Mar 30 03:15:12 PDT 2020","","","","39","100% (626/626)","100% (621/621)","100% (83/83)","P107_image-6_type-O_class-F.JPG","false","true","false","false","false","0","0","0","0","83","85","47","0"
"3UL5XDRDOFIP3Y7GJYY7GXZZR7G857","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:14:58 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3Z7ISHFUH4UPWVPYGPAPTL2AWUPZ8K","MGL","Submitted","Fri Mar 27 05:24:02 PDT 2020","Fri Mar 27 05:24:31 PDT 2020","Mon Mar 30 05:24:31 PDT 2020","","","","29","100% (626/626)","100% (621/621)","100% (83/83)","P108_image-1_type-O_class-F.JPG","false","true","false","false","false","0","0","0","0","0","88","35","0"
"3RWB1RTQEMMTW8PZ3D7LE34GI7H8PT","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:47 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3I33IC7ZWJ1D98F1OGLP21YY19R2AK","MGL","Submitted","Fri Mar 27 06:04:26 PDT 2020","Fri Mar 27 06:04:43 PDT 2020","Mon Mar 30 06:04:43 PDT 2020","","","","17","100% (626/626)","100% (621/621)","100% (83/83)","P108_image-5_type-O_class-H.JPG","false","false","true","false","false","0","0","46","0","0","0","36","0"
"329E6HTMTZ16KKMDE47HR5A68BJ3KV","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:15:47 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3483FV8BEIICM63YY34DMWWC5Q126U","MGL","Submitted","Fri Mar 27 05:44:19 PDT 2020","Fri Mar 27 05:44:38 PDT 2020","Mon Mar 30 05:44:38 PDT 2020","","","","19","100% (626/626)","100% (621/621)","100% (83/83)","P108_image-6_type-I_class-M.JPG","false","false","false","true","false","0","0","62","0","0","0","55","0"
"3K3G488TS57V927C5SF72OKZLD25QF","30EHNVFQM33S65DMFGMMOP5AANXB10","Answer questions about children's drawings","Answer questions to categorize how/what a child drew on an existing drawing.","rating, image, categorize","$0.15","Fri Mar 20 03:16:00 PDT 2020","3","BatchId:272377;OriginalHitTemplateId:921587262;","3600","259200","Tue Mar 31 03:16:03 PDT 2020","","","3ZOTGHDK5MAVGBQ0SE5DUEV7OKTOS7","MGL","Submitted","Fri Mar 27 02:57:24 PDT 2020","Fri Mar 27 02:58:29 PDT 2020","Mon Mar 30 02:58:29 PDT 2020","","","","65","100% (626/626)","100% (621/621)","100% (83/83)","P109_image-1_type-I_class-C.JPG","true","false","false","false","false","34","0","15","36","8","35","28","20"
